variant_key,variant_label,test_id,subject,predicted_experts,first_relevant_rank,full_system_first_relevant_rank,rank_delta_vs_full_system,outcome_vs_full_system,top1_hit,top3_hit,top5_hit,precision_at_3,reciprocal_rank
variant_d_full_system,Variant D: full current system,T019,Need an expert on Political economy and Peace,Professor Jonathan Goodhand | Dr Sonali Deraniyagala | Dr Folahanmi Aina | Dr Althea-Maria Rivas | Professor Christopher Cramer,3,3,0,tie,0,1,1,0.3333,0.3333
variant_d_full_system,Variant D: full current system,T020,Need an expert on Political ecology and Sustainability and green transformations,Dr Giuseppina Siciliano | Dr Risa Morimoto | Professor Thoko Kaime | Dr Yannis Dafermos | Dr Chandni Dwarkasing,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T021,Need an expert on Climate change mitigation and Energy geographies,Dr Giuseppina Siciliano | Dr Jon Phillips | Dr Risa Morimoto,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T022,Need an expert on Socioecological harm and Political Ecology,Dr Lisa Tilley | Dr Giuseppina Siciliano,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T023,Need an expert on International Political Economy and Development Economics,Dr Sonali Deraniyagala | Dr Lorena Lombardozzi | Professor Mushtaq Khan | Professor Ha-Joon Chang | Dr Fernando Rugitsky,2,2,0,tie,0,1,1,0.3333,0.5
variant_d_full_system,Variant D: full current system,T024,Need an expert on Class relations and its co-constitution with other social relations such as caste and gender,Dr Manish Maskara,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T025,Need an expert on Institutions and international institutions,Dr Miguel Nino-Zarazua | Dr Subir Sinha,2,2,0,tie,0,1,1,0.3333,0.5
variant_d_full_system,Variant D: full current system,T026,Need an expert on Forced migration and protracted refugee situations,Dr Paolo Novak | Professor Laura Hammond | Dr Anna Lindley | Dr Althea-Maria Rivas | Dr Tania Kaiser,2,2,0,tie,0,1,1,0.3333,0.5
variant_d_full_system,Variant D: full current system,T027,Need an expert on Labour and Agrarian change,Professor Carlos Oya | Professor Christopher Cramer | Dr Lorena Lombardozzi | Professor Dzodzi Tsikata,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T028,Need an expert on Africa and Ghana,Professor Dzodzi Tsikata | Professor Michael Jennings | Dr Seraphin Kamdem | Professor Carlos Oya,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T029,Need an expert on Armed conflict & violence and War economies,Professor Jonathan Goodhand | Dr Althea-Maria Rivas | Professor Christopher Cramer,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T030,Need an expert on Laura Hammond is an anthropologist (Ph and D University of Wisconsin-Madison,Dr Laura-Stella Enonchong | Dr Giuseppina Siciliano | Professor Laura Hammond,3,3,0,tie,0,1,1,0.3333,0.3333
variant_d_full_system,Variant D: full current system,T031,Need an expert on Development in Africa and NGOs,Professor Michael Jennings | Dr Althea-Maria Rivas | Dr Miguel Nino-Zarazua,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T032,Need an expert on Politics of development and Bangladesh,Professor Naomi Hossain | Dr Althea-Maria Rivas,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T033,Need an expert on Conflict and Security,Dr Althea-Maria Rivas | Professor Zoë Marriage | Dr Folahanmi Aina,2,2,0,tie,0,1,1,0.6667,0.5
variant_d_full_system,Variant D: full current system,T034,Need an expert on Structural Change and International Trade,Dr Lorena Lombardozzi | Dr Sonali Deraniyagala | Dr Arnaud Persenda | Professor Antonio Andreoni | Dr Anisa Muzaffar,3,3,0,tie,0,1,1,0.3333,0.3333
variant_d_full_system,Variant D: full current system,T035,Need an expert on Political economy and Food policy,Dr Lorena Lombardozzi | Dr Sara Stevano | Dr Arnold Fang | Dr Annabel de Frece | Professor Christopher Cramer,3,3,0,tie,0,1,1,0.3333,0.3333
variant_d_full_system,Variant D: full current system,T036,Need an expert on Venture Capital investment in Africa and Startups development,Dr Carl Adams Kopati Gbali | Professor Michael Jennings | Professor Victor Murinde | Dr Jonathan Bashi Rudahindwa,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T037,Need an expert on Ecological economics and Classical theories of production,Dr Risa Morimoto | Dr Yannis Dafermos | Dr Chandni Dwarkasing | Dr Hannah Bargawi,3,3,0,tie,0,1,1,0.3333,0.3333
variant_d_full_system,Variant D: full current system,T038,Need an expert on China and globalisation and Industrialisation,Professor Laixiang Sun | Dr Dic Lo,2,2,0,tie,0,1,1,0.3333,0.5
variant_d_full_system,Variant D: full current system,T039,Need an expert on Applied financial econometrics and Climate finance,Dr Yannis Dafermos | Dr Risa Morimoto | Professor Ulrich Volz | Dr Dieter Wang | Dr Jonathan Acosta Smith,4,4,0,tie,0,0,1,0.0,0.25
variant_d_full_system,Variant D: full current system,T040,Need an expert on Economic development and Macroeconomic and social policies,Dr Miguel Nino-Zarazua | Dr Sonali Deraniyagala | Dr Hannah Bargawi | Dr Fernando Rugitsky | Dr Lorena Lombardozzi,3,3,0,tie,0,1,1,0.3333,0.3333
variant_d_full_system,Variant D: full current system,T041,Need an expert on Banking and Financial Intermediation,Professor Ulrich Volz | Professor Daniela Gabor | Dr Yannis Dafermos | Dr Jonathan Acosta Smith | Dr Dieter Wang,4,4,0,tie,0,0,1,0.0,0.25
variant_d_full_system,Variant D: full current system,T042,Need an expert on Just transition and Sustainable development,Dr Linnit Pessoa | Dr Giuseppina Siciliano | Dr Risa Morimoto | Dr Arnaud Persenda | Dr Lorena Lombardozzi,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T043,Need an expert on Social protection and welfare institutions in the global south and Informality and labour market policies,Dr Miguel Nino-Zarazua | Dr Jonathan Di John,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T044,Need an expert on Middle East and Indebtedness,Dr Randa Alami | Dr Seyed Ali Alavi | Mr Ian D Edge | Professor Massoud Karshenas,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T045,Need an expert on Environmental economics and Development economics,Dr Giuseppina Siciliano | Dr Risa Morimoto | Dr Dieter Wang,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T046,Need an expert on Social reproduction and Intersecting or co-constituted inequalities,Dr Sara Stevano | Dr Miguel Nino-Zarazua | Dr Lorena Lombardozzi | Professor Alessandra Mezzadri | Dr Hannah Bargawi,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T047,Need an expert on Financial Inclusion and Over-Indebtedness,Dr Randa Alami | Dr Miguel Nino-Zarazua | Professor Ulrich Volz | Dr Sonali Deraniyagala | Dr Thereza Balliester Reis,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T048,Need an expert on Financial macroeconomics and Climate finance,Dr Yannis Dafermos | Professor Daniela Gabor | Dr Risa Morimoto | Dr Jonathan Acosta Smith | Dr Dieter Wang,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T049,Need an expert on Sustainable structural transformation and Industrial policy,Professor Antonio Andreoni | Dr Lorena Lombardozzi | Professor Simon Roberts | Dr Arnaud Persenda | Dr Anisa Muzaffar,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T050,Need an expert on South Africa and Heterodox Economics,Dr Miguel Nino-Zarazua | Dr Sonali Deraniyagala | Professor Ben Fine,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T051,Need an expert on Political economy and Institutions and organizations,Professor Christos Pitelis | Professor Ha-Joon Chang | Professor Mushtaq Khan,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T052,Need an expert on Principal Investigator and Trajectories of Infrastructure Financing,Professor Ciaran Driver | Professor Elisa Van Waeyenberge,2,2,0,tie,0,1,1,0.3333,0.5
variant_d_full_system,Variant D: full current system,T053,Need an expert on Industrial policy and Trade policy,Dr Sonali Deraniyagala | Professor Antonio Andreoni | Professor Ha-Joon Chang,3,3,0,tie,0,1,1,0.3333,0.3333
variant_d_full_system,Variant D: full current system,T054,Need an expert on Gender and Employment and Wage Setting Institutions and Inequality,Dr Hannah Bargawi | Dr Randa Alami | Dr Miguel Nino-Zarazua | Professor Massoud Karshenas,2,2,0,tie,0,1,1,0.6667,0.5
variant_d_full_system,Variant D: full current system,T055,Need an expert on Sustainable structural transformation and Food systems transformation,Dr Giuseppina Siciliano | Dr Lorena Lombardozzi | Professor Simon Roberts | Professor Antonio Andreoni,2,2,0,tie,0,1,1,0.6667,0.5
variant_d_full_system,Variant D: full current system,T056,Need an expert on International Finance and Open Economy Macroeconomics,Dr Yannis Dafermos | Dr Sonali Deraniyagala | Professor Daniela Gabor | Professor Ulrich Volz | Dr Jonathan Acosta Smith,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T057,Need an expert on Arabic historiography and Islamic archaeology,Emeritus Professor Hugh N Kennedy | Dr Seyed Ali Alavi,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T058,Need an expert on Autoethnography and creative-relational inquiry,Dr Hande Çayır | Dr Althea-Maria Rivas,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T059,Need an expert on Humanitarianism and international development and politics of displacement,Dr Paolo Novak | Dr Althea-Maria Rivas | Professor Laura Hammond | Dr Mujge Kucukkeles | Dr Olivia Lwabukuna,4,4,0,tie,0,0,1,0.0,0.25
variant_d_full_system,Variant D: full current system,T060,Need an expert on Drag Queens Everywhere Chamas and Sophie,Dr Sophie Chamas | Professor Vanja Hamzić,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T061,Need an expert on Public policy and management and especially in the political economy of regulation and regulatory reforms,Dr Alberto Asquer | Dr M. Kerem Coban | Professor Christos Pitelis | Professor Laixiang Sun,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T062,Need an expert on Green and sustainable finance and ESG,Dr Yannis Dafermos | Dr Dieter Wang | Dr Hari Gopal Risal | Dr Jonathan Acosta Smith,3,3,0,tie,0,1,1,0.3333,0.3333
variant_d_full_system,Variant D: full current system,T063,Need an expert on International entrepreneurship and sustainable entrepreneurship,Dr Risa Morimoto | Professor Ulrich Volz | Dr Huan Zou | Professor Christos Pitelis,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T064,Need an expert on Oino and I. & Liu,Dr Isaiah Oino | Professor Ulrich Volz | Professor Hong Bo | Professor Laixiang Sun,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T065,Need an expert on Trust and employment protection legislation Jayakody and Shashitha,Mr Ian D Edge | Dr Kanika Sharma | Dr Jaideep Oberoi,3,3,0,tie,0,1,1,0.3333,0.3333
variant_d_full_system,Variant D: full current system,T066,Need an expert on Comparative public policy and regulatory governance,Dr M. Kerem Coban | Dr Alberto Asquer | Professor Laixiang Sun | Dr Nimer Sultany,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T067,Need an expert on Earnings Management and Executive Compensation,Professor Christos Pitelis | Dr Tolulola Lawal | Professor Laixiang Sun | Dr Muhammad Tahir,2,2,0,tie,0,1,1,0.3333,0.5
variant_d_full_system,Variant D: full current system,T068,Need an expert on including Australia and China,Dr Seyed Ali Alavi | Dr Randa Alami | Dr Sonali Deraniyagala,,,,tie,0,0,0,0.0,0.0
variant_d_full_system,Variant D: full current system,T069,Need an expert on Critical management and critical marketing,Dr Senija Causevic | Professor Christos Pitelis | Professor Laixiang Sun,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T070,Need an expert on Innovation adoption and diffusion and sustainability,Dr Wenwei Li | Professor Christos Pitelis | Dr Sonali Deraniyagala,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T071,Need an expert on innovation and corporate governance,Professor Ciaran Driver | Professor Laixiang Sun,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T072,Need an expert on Mega Trends in Global Finance and Inclusive Finance,Professor Ulrich Volz | Professor Daniela Gabor | Professor Victor Murinde | Dr Jonathan Acosta Smith,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T073,Need an expert on Minimalism and Construction Grammar,Dr Melanie Green | Professor Julia Sallabank,,,,tie,0,0,0,0.0,0.0
variant_d_full_system,Variant D: full current system,T074,Need an expert on Cognitive Linguistics and Applied Cognitive Linguistics,Dr Akiko Furukawa | Dr Song Lianyi | Professor Julia Sallabank | Dr Barbara Pizziconi,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T075,Need an expert on transnational Malay identity and cultural revival such as Malay kingdoms,Dr Alan Darmawan | Professor Vanja Hamzić | Dr Ben Murtagh | Professor Rachel V Harrison | Dr Mulaika Hijjas,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T076,Need an expert on South Asian literature and film and translation,Dr Anandi Rao | Dr Kanika Sharma | Dr Ben Murtagh | Emeritus Professor Francesca Orsini | Professor Rachel V Harrison,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T077,Need an expert on Modern Indonesian cinema and literature and Queer studies and sexuality in Indonesia,Dr Ben Murtagh | Professor Rachel V Harrison | Dr Anandi Rao | Professor Vanja Hamzić | Dr Mulaika Hijjas,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T078,Need an expert on Brandon and Mc and Cain,Professor Lutz Marten | Dr Carmen McCain | Dr Melanie Green,2,2,0,tie,0,1,1,0.3333,0.5
variant_d_full_system,Variant D: full current system,T079,Need an expert on emphasizing how class and gender,Dr Christopher Gerteis | Dr Helen Macnaughtan,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T080,Need an expert on Philippine Post-colonial and Comparative Literature Studies and British Occupation of Manila,Dr Cristina Martinez-Juan | Dr Ben Murtagh | Emeritus Professor Francesca Orsini | Professor Rachel V Harrison,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T081,Need an expert on Modern Vietnamese literature and Modern Vietnamese cultural studies (literature,Professor Rachel V Harrison | Dr Grace Koh | Dr Dana Healy,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T082,Need an expert on Modern and contemporary Japanese literature and society and popular culture (manga,Dr Filippo Cervelli | Dr Christopher Gerteis,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T083,Need an expert on Korean and East Asian literary traditions (prose and fiction and literary and intellectual history,Dr Grace Koh | Dr Anders Karlsson | Professor Rachel V Harrison,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T084,Need an expert on Sanskrit language and literature and Modern reception and translation of Sanskrit texts,Dr Maddalena Italia | Dr Anandi Rao | Emeritus Professor Francesca Orsini | Dr Renate Söhnen-Thieme,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T085,Need an expert on Classical and Modern Arabic Literature and Poetics and Egyptian and Arabic Cinemas,Professor Rachel V Harrison | Professor Wen-chin Ouyang | Dr Nada Elzeer | Dr Marlé Hammond | Dr Helen Blatherwick,4,4,0,tie,0,0,1,0.0,0.25
variant_d_full_system,Variant D: full current system,T086,Need an expert on Descriptive grammar and syntactic theory and information structure,Professor Lutz Marten | Dr Melanie Green | Professor Julia Sallabank,2,2,0,tie,0,1,1,0.3333,0.5
variant_d_full_system,Variant D: full current system,T087,Need an expert on The Malay manuscript tradition and Islam in South East Asia,Dr Ben Murtagh | Dr Jessica Rahardjo | Dr Alan Darmawan | Dr Mulaika Hijjas | Professor Rachel V Harrison,3,3,0,tie,0,1,1,0.3333,0.3333
variant_d_full_system,Variant D: full current system,T088,Need an expert on Oxford University Press and in One World Anthology of Stories,Dr Ret’sepile Makamane | Professor Lutz Marten | Emeritus Professor Francesca Orsini,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T089,Need an expert on Classroom discourse and Classroom silence,Dr Seiko Harumi | Dr Song Lianyi | Emeritus Professor Anne Pauwels,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T090,Need an expert on Sociolinguistics and African languages and cultures,Dr Seraphin Kamdem | Professor Julia Sallabank | Professor Lutz Marten | Professor Chege Githiora | Emeritus Professor Anne Pauwels,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T091,Need an expert on Middle East Studies and Iranian Studies,Dr Seyed Ali Alavi | Dr Randa Alami,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T092,Need an expert on Logika: Bukan Hanya Untuk Orang Pintar Marching and N.Y: (Edwin Mellen Press) View this book Making Out in Indonesian Marching,Dr Ben Murtagh | Dr Soe Tjen Marching,2,2,0,tie,0,1,1,0.3333,0.5
variant_d_full_system,Variant D: full current system,T093,Need an expert on Exploring why people differ in their understanding and interpretation of Covid-19 and and whether these differences are related to the language,Professor Lutz Marten | Dr Yan JIANG 蔣嚴 蒋严 | Professor Julia Sallabank,2,2,0,tie,0,1,1,0.3333,0.5
variant_d_full_system,Variant D: full current system,T094,Need an expert on Frontier epics: early Ottoman literature and language (influence of Persian and Greek and Balkan (especially Greek) Muslim literature (al Jamiada,Dr Yorgos Dedes | Emeritus Professor Hugh N Kennedy | Emeritus Professor Francesca Orsini,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T095,Need an expert on My research expertise and interests include multilingualism and language maintenance &shiftlanguage policy and language planning in relation to education,Emeritus Professor Anne Pauwels | Professor Julia Sallabank | Professor Lutz Marten | Dr Christopher Lucas | Dr Seraphin Kamdem,1,1,0,tie,1,1,1,0.6667,1.0
variant_d_full_system,Variant D: full current system,T096,Need an expert on Nicholas and Bi and Nicholas and De Blois,Emeritus Professor Nicholas Sims-Williams | Professor Lutz Marten | Professor Julia Sallabank,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T097,Need an expert on African linguistics and multilingualism and language policy,Professor Lutz Marten | Emeritus Professor Anne Pauwels | Dr Seraphin Kamdem | Professor Julia Sallabank | Professor Chege Githiora,2,2,0,tie,0,1,1,0.3333,0.5
variant_d_full_system,Variant D: full current system,T098,Need an expert on His research interests are in comparative and historical linguistics and language variation and change,Professor Lutz Marten | Emeritus Professor Anne Pauwels | Professor Julia Sallabank | Dr Christopher Lucas,1,1,0,tie,1,1,1,0.3333,1.0
variant_d_full_system,Variant D: full current system,T099,Need an expert on The Qur'an: language and style and translations in English,"Dr Jonathan Ercanbrack | Dr Mustafa Shah | Professor Abdul Hakim Ibrahim Al-Matroudi | Dr Nada Elzeer | Professor Muhammad A S Abdel Haleem, OBE",5,5,0,tie,0,0,1,0.0,0.2
variant_d_full_system,Variant D: full current system,T100,Need an expert on Arabic Literature Classical and Modern and Comparative Literature,Professor Wen-chin Ouyang | Dr Mustafa Shah | Dr Nada Elzeer | Professor Stefan Sperl | Dr Helen Blatherwick,2,2,0,tie,0,1,1,0.3333,0.5
